# OpenSignals Text File Format. Version 1
# {"98:D3:51:FE:86:0C": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:51:FE:86:0C", "device connection": "BTH98:D3:51:FE:86:0C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-10-14", "time": "15:34:12.893", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "EMGBITREV", "ACCBITREV", "EMGBITREV", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	0	510	613	506	0	0	
1	0	0	0	0	0	519	615	506	0	0	
2	0	0	0	0	0	513	615	506	0	0	
3	0	0	0	0	4	505	615	506	0	0	
4	0	0	0	0	0	513	615	506	0	0	
5	0	0	0	0	0	508	615	506	0	0	
6	0	0	0	0	0	495	617	506	0	0	
7	0	0	0	0	0	494	616	505	0	0	
8	0	0	0	0	0	500	616	506	0	0	
9	0	0	0	0	0	497	616	506	0	0	
10	0	0	0	0	0	505	617	506	0	0	
11	0	0	0	0	4	519	615	506	0	0	
12	0	0	0	0	0	534	615	506	0	0	
13	0	0	0	0	0	541	616	506	0	0	
14	0	0	0	0	0	508	617	506	0	0	
15	0	0	0	0	0	508	617	506	0	0	
0	0	0	0	0	0	508	618	506	0	0	
1	0	0	0	0	0	478	617	506	0	0	
2	0	0	0	0	0	484	617	506	0	0	
3	0	0	0	0	4	532	617	506	0	0	
4	0	0	0	0	0	569	615	505	0	0	
5	0	0	0	0	0	566	617	506	0	0	
6	0	0	0	0	0	521	618	506	0	0	
7	0	0	0	0	0	496	617	506	0	0	
8	0	0	0	0	0	524	617	506	0	0	
9	0	0	0	0	0	506	616	507	0	0	
10	0	0	0	0	0	490	616	506	0	0	
11	0	0	0	0	4	488	616	505	0	0	
12	0	0	0	0	0	511	614	505	0	0	
13	0	0	0	0	0	525	615	506	0	0	
14	0	0	0	0	0	519	615	506	0	0	
15	0	0	0	0	0	507	616	506	0	0	
0	0	0	0	0	0	508	615	507	0	0	
1	0	0	0	0	0	510	615	506	0	0	
2	0	0	0	0	0	507	615	505	0	0	
3	0	0	0	0	4	492	615	506	0	0	
4	0	0	0	0	0	489	615	506	0	0	
5	0	0	0	0	0	489	615	505	0	0	
6	0	0	0	0	0	492	614	505	0	0	
7	0	0	0	0	0	534	612	506	0	0	
8	0	0	0	0	0	536	613	506	0	0	
9	0	0	0	0	0	508	614	506	0	0	
10	0	0	0	0	0	509	612	506	0	0	
11	0	0	0	0	1	499	613	506	0	0	
12	0	0	0	0	0	506	613	506	0	0	
13	0	0	0	0	0	507	612	506	0	0	
14	0	0	0	0	0	505	613	506	0	0	
15	0	0	0	0	0	515	612	506	0	0	
0	0	0	0	0	0	505	613	506	0	0	
1	0	0	0	0	0	492	615	507	0	0	
2	0	0	0	0	0	490	614	506	0	0	
3	0	0	0	0	1	504	614	506	0	0	
4	0	0	0	0	0	513	612	505	0	0	
5	0	0	0	0	0	524	612	506	0	0	
6	0	0	0	0	0	541	611	506	0	0	
7	0	0	0	0	0	541	612	506	0	0	
8	0	0	0	0	0	521	613	507	0	0	
9	0	0	0	0	0	496	613	505	0	0	
10	0	0	0	0	0	470	615	506	0	0	
11	0	0	0	0	1	457	614	506	0	0	
12	0	0	0	0	0	460	614	506	0	0	
13	0	0	0	0	0	487	614	506	0	0	
14	0	0	0	0	0	531	614	506	0	0	
15	0	0	0	0	0	574	612	506	0	0	
0	0	0	0	0	0	594	612	506	0	0	
